feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
vaart op water,-3,-2,2,0,3,1,1,3,-1,3,-3,-2,0.16666666666666666,2.32900030576263
vaart op zee of ander water,-2,-2,1,1,1,2,2,2,1,2,-2,-2,0.3333333333333333,1.775250729197189
veel personen vinden het beangstigend,-2,-3,3,-3,-1,-2,-1,2,0,1,-3,-3,-1.0,2.088931871468374
verbruikt brandstof,2,2,2,2,0,-1,1,1,2,0,0,0,0.9166666666666666,1.0836246694508318
verbruikt gas,-3,-1,3,-2,1,1,1,1,1,1,-3,-3,-0.25,2.050498830661811
verbruikt kerosine,0,-2,0,0,-1,1,2,1,-1,3,-3,-3,-0.25,1.864744681524183
vereist een speciaal rijbewijs,-1,-1,2,0,1,1,2,-3,2,2,1,1,0.5833333333333334,1.5642792899510294
vereist geen rijbewijs,-2,-1,-1,0,2,-1,0,-2,-2,2,-3,0,-0.6666666666666666,1.556997888323046
veroorzaakt files,-1,2,3,0,-1,-1,2,3,2,1,-1,-2,0.5833333333333334,1.781640374554423
veroorzaakt ongelukken,1,3,3,1,-3,2,2,1,2,1,1,2,1.3333333333333333,1.5569978883230458
vertrekt op een luchthaven,-1,1,2,-1,3,1,2,1,0,3,-1,-2,0.6666666666666666,1.6696942198734437
vliegt,1,-2,2,1,3,3,2,2,-2,2,-2,2,1.0,1.9069251784911847
vliegt hoog in de lucht,-2,-1,0,-2,1,3,1,1,-1,3,-3,1,0.08333333333333333,1.9286515936521478
vliegt in de lucht,1,-1,2,1,3,2,2,2,-2,2,-2,0,0.8333333333333334,1.696699112626596
vliegt laag,-3,-2,-1,-3,1,1,1,1,-2,3,-3,0,-0.5833333333333334,2.0207259421636903
vuurt torpedo's af,-3,-2,-1,-3,2,0,-1,-2,-1,3,-3,-3,-1.1666666666666667,1.992409839791244
werd vroeger gebruikt,-1,-2,-3,-2,2,-1,2,1,0,1,-3,-2,-0.6666666666666666,1.8257418583505536
werkt op benzine,3,1,2,1,-1,1,1,2,2,1,-2,1,1.0,1.348399724926484
werkt op elektriciteit,-3,-3,-1,1,0,1,2,1,0,2,-3,-3,-0.5,2.0225995873897262
wordt bemand door ruimtevaarders,-3,-3,-1,-3,2,-2,1,1,-2,3,-2,-3,-1.0,2.174229226018436
wordt bestuurd door 1 persoon,1,2,3,2,2,1,-2,3,1,-1,3,2,1.4166666666666667,1.5642792899510296
wordt bestuurd door een kapitein,-2,-2,-1,-2,2,1,1,1,-1,3,-3,-2,-0.4166666666666667,1.9286515936521478
wordt bestuurd door een koetsier,-2,-3,-1,-2,1,1,1,1,-1,3,-3,-2,-0.5833333333333334,1.9286515936521478
wordt bestuurd door een machinist,-1,-3,1,-2,2,-1,1,2,-2,3,-1,-2,-0.25,1.9598237397554634
wordt bestuurd door een piloot,-1,-2,0,-2,2,1,1,1,-1,3,-2,-1,-0.08333333333333333,1.6764862244009227
wordt bestuurd door een tramchauffeur,-2,-3,-1,-3,2,-1,1,-2,-1,3,-3,-1,-0.9166666666666666,1.9752253419585197
wordt bestuurd door een vrachtwagenchauffeur,1,-3,2,-2,2,-1,1,2,-1,3,-3,-1,0.0,2.088931871468374
wordt bewoond door zigeuners,-3,-2,-2,-3,1,0,2,-3,-1,2,-3,-3,-1.25,2.0056737702645644
wordt gebruik bij reddingsacties,-3,-2,1,-3,0,1,2,1,-1,2,-2,3,-0.08333333333333333,2.0652243256245835
wordt gebruikt bij het huwelijk,-3,-1,-1,-3,0,-1,-2,0,-1,1,-3,-3,-1.4166666666666667,1.378954368902449
wordt gebruikt bij sport,-3,-1,3,0,2,1,-3,1,1,1,-3,0,-0.08333333333333333,2.0207259421636903
wordt gebruikt door een boer,0,-1,2,-3,2,0,1,-3,1,2,-3,-2,-0.3333333333333333,2.0150945537631877
wordt gebruikt door iedereen,2,3,2,2,1,3,3,1,1,0,1,-3,1.3333333333333333,1.6696942198734437
wordt gebruikt door kinderen,-3,-3,2,-1,0,-1,0,2,0,2,0,3,0.08333333333333333,1.9286515936521476
wordt gebruikt door politie,-2,1,3,-3,3,-1,1,1,1,2,-3,2,0.4166666666666667,2.151461800448216
wordt gebruikt door rijke personen,-2,0,1,-2,0,-1,-1,2,-1,1,-3,-3,-0.75,1.6025547785276542
wordt gebruikt door stoere mannen,-2,-3,1,-3,-2,-2,-1,2,-1,1,-3,-3,-1.3333333333333333,1.775250729197189
wordt gebruikt door veel jongeren,1,-1,3,1,0,-2,-3,3,1,2,-3,2,0.3333333333333333,2.1461734799546393
wordt gebruikt in de landbouw,0,0,1,-2,2,-1,2,1,0,3,-2,-2,0.16666666666666666,1.696699112626596
wordt gebruikt in de sneeuw,-3,-2,3,-2,2,1,1,1,-1,2,-3,-2,-0.25,2.137330535547045
wordt gebruikt in de winter,-1,1,3,-3,1,-1,1,2,-1,-1,-3,2,0.0,1.954016841836789
wordt gebruikt in de zomer,1,-1,-3,-1,0,-2,-1,0,-3,1,-3,1,-0.9166666666666666,1.5642792899510296
wordt gebruikt in het leger,-2,3,3,-3,1,-2,0,1,1,1,-3,-3,-0.25,2.261335084333227
wordt gebruikt om een reis rond de wereld te maken,-3,3,2,-3,2,-3,2,3,1,1,-3,-3,-0.08333333333333333,2.6443192398846707
wordt gebruikt om grond te bewerken,-3,-2,-1,-3,2,1,2,2,1,2,-3,-3,-0.4166666666666667,2.2746961169005466
wordt gebruikt om naar andere planeten te vliegen,-3,-3,3,-3,2,3,0,1,-1,3,-3,-3,-0.3333333333333333,2.6400183654090306
wordt gebruikt om naar de maan te vliegen,-3,-3,-1,-3,2,3,1,1,-2,3,-3,-3,-0.6666666666666666,2.4984843890695503
wordt gebruikt om te racen,-2,-1,3,-2,2,-1,-2,-2,1,1,-3,-3,-0.75,2.0056737702645644
wordt gebruikt om te reizen,1,3,3,1,1,0,-1,3,2,2,2,-1,1.3333333333333333,1.4354811251305466
wordt gebruikt om te vissen,-3,-2,-3,-3,1,-1,0,1,-3,2,-3,-3,-1.4166666666666667,1.9286515936521478
wordt gebruikt om zich onzichtbaar te verplaatsen,-3,-3,-2,-3,2,3,0,1,-2,0,-3,-3,-1.0833333333333333,2.1933093855190746
wordt gebruikt op de boerderij,-2,-2,1,-2,2,1,1,2,1,1,-3,-1,-0.08333333333333333,1.7816403745544227
wordt gebruikt op een schans (of ramp),-3,-3,-2,-3,2,-1,1,1,-1,2,-3,-3,-1.0833333333333333,2.0652243256245835
wordt gebruikt tijdens de oorlog,-3,3,3,-3,1,-2,-1,2,-1,1,-3,-3,-0.5,2.393172105652397
wordt gebruikt voor korte afstanden,1,-1,-2,0,2,0,0,2,0,1,0,-1,0.16666666666666666,1.1934162828797101
wordt gebruikt voor lange afstanden,3,-1,2,2,3,1,2,3,2,2,1,3,1.9166666666666667,1.1645001528813153
wordt gebruikt voor onderzoek,-3,2,-1,-3,0,2,1,1,-2,1,-3,-3,-0.6666666666666666,2.059714602177749
wordt gebruikt voor safari,-3,1,2,-3,1,-2,-1,1,0,2,-3,-3,-0.6666666666666666,2.059714602177749
wordt gebruikt voor wedstrijden,-3,-1,3,0,1,-2,-2,1,1,0,-3,-3,-0.6666666666666666,1.9694638556693236
wordt gelanceerd,-3,-3,-1,-3,2,2,1,-2,0,3,-3,-3,-0.8333333333333334,2.3290003057626296
wordt niet veel gebruikt,-3,-3,-1,-3,2,-1,1,-3,-2,1,-3,-3,-1.5,1.8829377433825436
wordt onderverdeeld in A-klasse en B-klasse,-2,-2,-1,-1,2,-2,0,-3,-1,3,-3,-3,-1.0833333333333333,1.928651593652148
wordt vaak beschilderd met grafitti,-3,-3,-2,-2,0,-2,-2,0,-1,3,-3,-3,-1.5,1.7837651700316894
wordt vaak gestolen,-1,1,3,0,-2,-1,-2,3,0,1,-1,-3,-0.16666666666666666,1.8989630344113086
wordt vaak overvallen,-2,-2,3,-3,-3,0,2,-3,-2,2,-3,-3,-1.1666666666666667,2.2896340848319503
wordt vooral gebruikt bij mooi weer,0,-2,-3,-2,0,-2,-2,-3,-3,2,-1,2,-1.1666666666666667,1.80067327475704
wordt vooral gebruikt door jongens,0,-3,-2,-1,-2,-2,-3,3,-1,1,-3,-3,-1.3333333333333333,1.874873733122184
wordt voortgetrokken door honden,-3,-3,1,-3,1,2,1,1,-1,1,-3,-3,-0.75,2.0943647333651407
wordt voortgetrokken door paarden,-2,-3,3,-3,2,2,2,1,1,2,0,0,0.4166666666666667,2.0652243256245835
wordt voortgetrokken door rendieren,-3,-1,2,-3,1,2,2,0,-1,3,-2,-2,-0.16666666666666666,2.124888588879783
zie je vooral aan de kust,-3,-3,2,-1,1,1,1,-2,-1,0,-3,-3,-0.9166666666666666,1.880924981991251
zit meestal overvol,-1,-1,3,-3,-3,2,-3,3,0,1,-3,-1,-0.5,2.3159525823376357
zweeft,-2,-3,1,0,3,2,1,1,-1,2,-2,-2,0.0,1.954016841836789
